"ID","YEAR","DATE","ROAD_CLASS","LATITUDE","LONGITUDE","WEATHER","ROAD_CONDITION","INJURY","SPEEDING","ALCOHOL"
7774165,2013,"2013-01-10 05:00","Minor Arterial",43.818743,-79.215091,"Clear","Dry","Fatal",TRUE,FALSE
7855343,2013,"2013-08-23 04:00","Major Arterial",43.639426,-79.442485,"Clear","Dry","None",FALSE,FALSE
7868118,2013,"2013-07-13 04:00","Major Arterial",43.812129,-79.301936,"Clear","Dry","None",FALSE,FALSE
7802741,2013,"2013-03-29 04:00","Major Arterial",43.650244,-79.348491,"Clear","Dry","Minor",TRUE,FALSE
7857647,2013,"2013-06-21 04:00","Major Arterial",43.674456,-79.397746,"Clear","Dry","Major",FALSE,FALSE
7785501,2013,"2013-02-20 05:00","Major Arterial",43.677245,-79.49609,"Clear","Dry","Minor",FALSE,FALSE
7840289,2013,"2013-07-13 04:00","Major Arterial",43.803745,-79.28629,"Clear","Dry","None",FALSE,FALSE
7855344,2013,"2013-08-23 04:00","Major Arterial",43.639426,-79.442485,"Clear","Dry","Fatal",FALSE,FALSE
7792144,2013,"2013-01-11 05:00","Major Arterial",43.793145,-79.33139,"Rain","Wet","None",FALSE,FALSE
7857412,2013,"2013-06-21 04:00","Local",43.798345,-79.37519,"Clear","Dry","None",FALSE,FALSE
7534738,2012,"2012-12-12 05:00","Major Arterial",43.65272,-79.363239,"Clear","Dry","Major",TRUE,FALSE
7850068,2013,"2013-08-09 04:00","Major Arterial",43.6981,-79.439044,"Clear","Dry","Major",FALSE,FALSE
7785502,2013,"2013-02-20 05:00","Major Arterial",43.677245,-79.49609,"Clear","Dry","Minor",FALSE,FALSE
7802743,2013,"2013-03-29 04:00","Major Arterial",43.650244,-79.348491,"Clear","Dry","Minor",TRUE,FALSE
7840290,2013,"2013-07-13 04:00","Major Arterial",43.803745,-79.28629,"Clear","Dry","Major",FALSE,FALSE
7792145,2013,"2013-01-11 05:00","Major Arterial",43.793145,-79.33139,"Rain","Wet","Major",FALSE,FALSE
7857413,2013,"2013-06-21 04:00","Local",43.798345,-79.37519,"Clear","Dry","Major",FALSE,FALSE
7850069,2013,"2013-08-09 04:00","Major Arterial",43.6981,-79.439044,"Clear","Dry","None",FALSE,FALSE
7799817,2013,"2013-02-21 05:00","Major Arterial",43.731245,-79.26759,"Clear","Dry","None",FALSE,FALSE
7802744,2013,"2013-03-29 04:00","Major Arterial",43.650244,-79.348491,"Clear","Dry","Minor",TRUE,FALSE
7799818,2013,"2013-02-21 05:00","Major Arterial",43.731245,-79.26759,"Clear","Dry","Major",FALSE,FALSE
7802745,2013,"2013-03-29 04:00","Major Arterial",43.650244,-79.348491,"Clear","Dry","Fatal",TRUE,FALSE
7774517,2013,"2013-01-12 05:00","Major Arterial",43.764045,-79.48829,"Clear","Wet","None",FALSE,FALSE
7895218,2013,"2013-08-25 04:00","Minor Arterial",43.631426,-79.552326,"Clear","Dry","Major",FALSE,FALSE
7858688,2013,"2013-06-22 04:00","Expressway",43.640345,-79.38319,"Rain","Wet","Minimal",FALSE,FALSE
7534740,2012,"2012-12-12 05:00","Major Arterial",43.65272,-79.363239,"Clear","Dry","None",TRUE,FALSE
7850188,2013,"2013-08-09 04:00","Major Arterial",43.60966,-79.49026,"Clear","Dry","Minor",FALSE,FALSE
7799836,2013,"2013-02-21 05:00","Major Arterial",43.752645,-79.45189,"Clear","Dry","None",FALSE,FALSE
7805821,2013,"2013-03-30 04:00","Major Arterial",43.677233,-79.496135,"Clear","Dry","None",FALSE,FALSE
7799837,2013,"2013-02-21 05:00","Major Arterial",43.752645,-79.45189,"Clear","Dry","Major",FALSE,FALSE
7858689,2013,"2013-06-22 04:00","Expressway",43.640345,-79.38319,"Rain","Wet","Major",FALSE,FALSE
7850189,2013,"2013-08-09 04:00","Major Arterial",43.60966,-79.49026,"Clear","Dry","Major",FALSE,FALSE
7805822,2013,"2013-03-30 04:00","Major Arterial",43.677233,-79.496135,"Clear","Dry","Major",FALSE,FALSE
7802746,2013,"2013-02-26 05:00","Local",43.766845,-79.37599,"Clear","Dry","Major",FALSE,FALSE
7858690,2013,"2013-06-22 04:00","Expressway",43.640345,-79.38319,"Rain","Wet","Minimal",FALSE,FALSE
7895219,2013,"2013-08-25 04:00","Minor Arterial",43.631426,-79.552326,"Clear","Dry","None",FALSE,FALSE
7534657,2012,"2012-12-12 05:00","Major Arterial",43.773845,-79.52919,"Fog, Mist, Smoke, Dust","Dry","None",FALSE,FALSE
7881016,2013,"2013-07-15 04:00","Major Arterial",43.729945,-79.266986,"Clear","Dry","None",FALSE,FALSE
7774519,2013,"2013-01-12 05:00","Major Arterial",43.764045,-79.48829,"Clear","Wet","Major",FALSE,FALSE
7850191,2013,"2013-08-09 04:00","Major Arterial",43.60966,-79.49026,"Clear","Dry","Minor",FALSE,FALSE
7802747,2013,"2013-02-26 05:00","Local",43.766845,-79.37599,"Clear","Dry","None",FALSE,FALSE
7804603,2013,"2013-04-04 04:00","Major Arterial",43.636945,-79.55669,"Clear","Dry","Major",FALSE,FALSE
7882714,2013,"2013-08-26 04:00","Major Arterial",43.759646,-79.257388,"Rain","Wet","Minor",FALSE,FALSE
7534658,2012,"2012-12-12 05:00","Major Arterial",43.773845,-79.52919,"Fog, Mist, Smoke, Dust","Dry","Major",FALSE,FALSE
7858691,2013,"2013-06-22 04:00","Expressway",43.640345,-79.38319,"Rain","Wet","Minimal",FALSE,FALSE
7855781,2013,"2013-08-10 04:00","Major Arterial",43.656737,-79.399577,"Clear","Dry","None",FALSE,FALSE
7881017,2013,"2013-07-15 04:00","Major Arterial",43.729945,-79.266986,"Clear","Dry","Major",FALSE,FALSE
7801223,2013,"2013-02-26 05:00","Major Arterial",43.672345,-79.46849,"Rain","Wet","Major",FALSE,FALSE
7882715,2013,"2013-08-26 04:00","Major Arterial",43.759646,-79.257388,"Rain","Wet","Major",FALSE,FALSE
7855782,2013,"2013-08-10 04:00","Major Arterial",43.656737,-79.399577,"Clear","Dry","Major",FALSE,FALSE
7790611,2013,"2013-01-13 05:00","Major Arterial",43.657057,-79.374553,"Rain","Wet","None",FALSE,FALSE
7871852,2013,"2013-07-17 04:00","Minor Arterial",43.675551,-79.423084,"Clear","Dry","None",FALSE,FALSE
7856190,2013,"2013-08-27 04:00","Minor Arterial",43.730746,-79.606792,"Clear","Dry","None",FALSE,FALSE
7812850,2013,"2013-04-04 04:00","Major Arterial",43.648944,-79.395587,"Clear","Dry","None",FALSE,FALSE
7858692,2013,"2013-06-22 04:00","Expressway",43.640345,-79.38319,"Rain","Wet","Minor",FALSE,FALSE
7535653,2012,"2012-12-14 05:00","Major Arterial",43.659745,-79.38539,"Clear","Dry","None",FALSE,FALSE
7871853,2013,"2013-07-17 04:00","Minor Arterial",43.675551,-79.423084,"Clear","Dry","Major",FALSE,FALSE
7843223,2013,"2013-07-18 04:00","Collector",43.684645,-79.280292,"Clear","Dry","None",FALSE,FALSE
7790612,2013,"2013-01-13 05:00","Major Arterial",43.657057,-79.374553,"Rain","Wet","None",FALSE,FALSE
7856191,2013,"2013-08-27 04:00","Minor Arterial",43.730746,-79.606792,"Clear","Dry","Fatal",FALSE,FALSE
7812851,2013,"2013-04-04 04:00","Major Arterial",43.648944,-79.395587,"Clear","Dry","Minor",FALSE,FALSE
7858562,2013,"2013-06-22 04:00","Major Arterial",43.682128,-79.471584,"Clear","Dry","Major",FALSE,FALSE
7535654,2012,"2012-12-14 05:00","Major Arterial",43.659745,-79.38539,"Clear","Dry","Major",FALSE,FALSE
7801411,2013,"2013-02-28 05:00","Major Arterial",43.682145,-79.47159,"Clear","Wet","None",FALSE,FALSE
7850557,2013,"2013-08-12 04:00","Major Arterial",43.783278,-79.288257,"Clear","Dry","None",FALSE,FALSE
7812852,2013,"2013-04-04 04:00","Major Arterial",43.648944,-79.395587,"Clear","Dry","Major",FALSE,FALSE
7843224,2013,"2013-07-18 04:00","Collector",43.684645,-79.280292,"Clear","Dry","Fatal",FALSE,FALSE
7883321,2013,"2013-08-27 04:00","Major Arterial",43.700286,-79.397029,"Rain","Wet","None",FALSE,FALSE
7790613,2013,"2013-01-13 05:00","Major Arterial",43.657057,-79.374553,"Rain","Wet","Major",FALSE,FALSE
7888883,2013,"2013-06-23 04:00","Major Arterial",43.635951,-79.442912,"Clear","Dry","None",FALSE,FALSE
7801412,2013,"2013-02-28 05:00","Major Arterial",43.682145,-79.47159,"Clear","Wet","Major",FALSE,FALSE
7814391,2013,"2013-04-05 04:00","Major Arterial",43.658946,-79.439693,"Clear","Dry","None",FALSE,FALSE
7870535,2013,"2013-07-18 04:00","Major Arterial",43.775248,-79.468326,"Clear","Dry","Major",FALSE,FALSE
7883322,2013,"2013-08-27 04:00","Major Arterial",43.700286,-79.397029,"Rain","Wet","Major",FALSE,FALSE
7814392,2013,"2013-04-05 04:00","Major Arterial",43.658946,-79.439693,"Clear","Dry","Major",FALSE,FALSE
7535718,2012,"2012-12-14 05:00","Major Arterial",43.677545,-79.30259,"Clear","Dry","None",FALSE,FALSE
7888884,2013,"2013-06-23 04:00","Major Arterial",43.635951,-79.442912,"Clear","Dry","Major",FALSE,FALSE
7788758,2013,"2013-03-01 05:00","Major Arterial",43.781345,-79.35199,"Clear","Wet","None",FALSE,FALSE
7850558,2013,"2013-08-12 04:00","Major Arterial",43.783278,-79.288257,"Clear","Dry","Major",FALSE,FALSE
7856672,2013,"2013-08-28 04:00","Major Arterial",43.738246,-79.270458,"Clear","Dry","None",FALSE,FALSE
7805396,2013,"2013-04-06 04:00","Major Arterial",43.755445,-79.43849,"Clear","Dry","None",FALSE,FALSE
7535719,2012,"2012-12-14 05:00","Major Arterial",43.677545,-79.30259,"Clear","Dry","Major",FALSE,FALSE
7775215,2013,"2013-01-15 05:00","Major Arterial",43.679843,-79.390689,"Clear","Dry","None",FALSE,FALSE
7832454,2013,"2013-06-23 04:00","Major Arterial",43.633645,-79.43659,"Clear","Dry","Major",FALSE,FALSE
7870537,2013,"2013-07-18 04:00","Major Arterial",43.775248,-79.468326,"Clear","Dry","Major",FALSE,FALSE
7856673,2013,"2013-08-28 04:00","Major Arterial",43.738246,-79.270458,"Clear","Dry","Major",FALSE,FALSE
7775216,2013,"2013-01-15 05:00","Major Arterial",43.679843,-79.390689,"Clear","Dry","Fatal",FALSE,FALSE
7536183,2012,"2012-12-16 05:00","Major Arterial",43.774325,-79.241756,"Rain","Wet","Minor",FALSE,FALSE
7805397,2013,"2013-04-06 04:00","Major Arterial",43.755445,-79.43849,"Clear","Dry","Major",FALSE,FALSE
7788759,2013,"2013-03-01 05:00","Major Arterial",43.781345,-79.35199,"Clear","Wet","Major",FALSE,FALSE
7850718,2013,"2013-08-12 04:00","Major Arterial",43.774256,-79.443103,"Clear","Dry","None",FALSE,FALSE
7832455,2013,"2013-06-23 04:00","Major Arterial",43.633645,-79.43659,"Clear","Dry","Minimal",FALSE,FALSE
7872440,2013,"2013-07-19 04:00","Minor Arterial",43.641524,-79.428363,"Clear","Dry","None",FALSE,FALSE
7856683,2013,"2013-08-28 04:00","Minor Arterial",43.735579,-79.447803,"Clear","Dry","None",FALSE,FALSE
7806070,2013,"2013-04-07 04:00","Major Arterial",43.777144,-79.347888,"Clear","Dry","Major",FALSE,FALSE
7788883,2013,"2013-03-01 05:00","Major Arterial",43.817045,-79.29329,"Clear","Dry","None",FALSE,FALSE
7850719,2013,"2013-08-12 04:00","Major Arterial",43.774256,-79.443103,"Clear","Dry","Major",FALSE,FALSE
7832456,2013,"2013-06-23 04:00","Major Arterial",43.633645,-79.43659,"Clear","Dry","None",FALSE,FALSE
7872441,2013,"2013-07-19 04:00","Minor Arterial",43.641524,-79.428363,"Clear","Dry","Major",FALSE,FALSE
7856684,2013,"2013-08-28 04:00","Minor Arterial",43.735579,-79.447803,"Clear","Dry","Major",FALSE,FALSE
7806071,2013,"2013-04-07 04:00","Major Arterial",43.777144,-79.347888,"Clear","Dry","None",FALSE,FALSE
7873696,2013,"2013-07-19 04:00","Minor Arterial",43.660145,-79.36629,"Rain","Wet","Major",TRUE,FALSE
7775217,2013,"2013-01-15 05:00","Major Arterial",43.679843,-79.390689,"Clear","Dry","None",FALSE,FALSE
7850941,2013,"2013-08-13 04:00","Major Arterial",43.661391,-79.543903,"Clear","Dry","Major",TRUE,FALSE
7788884,2013,"2013-03-01 05:00","Major Arterial",43.817045,-79.29329,"Clear","Dry","None",FALSE,FALSE
7832457,2013,"2013-06-23 04:00","Major Arterial",43.633645,-79.43659,"Clear","Dry","Minimal",FALSE,FALSE
7882758,2013,"2013-08-28 04:00","Major Arterial",43.754271,-79.251552,"Clear","Dry","None",FALSE,FALSE
7806072,2013,"2013-04-07 04:00","Major Arterial",43.777144,-79.347888,"Clear","Dry","None",FALSE,FALSE
7845040,2013,"2013-07-22 04:00","Major Arterial",43.626245,-79.52879,"Clear","Dry","Fatal",FALSE,FALSE
7850942,2013,"2013-08-13 04:00","Major Arterial",43.661391,-79.543903,"Clear","Dry","None",TRUE,FALSE
7790024,2013,"2013-01-16 05:00","Major Arterial",43.708645,-79.39879,"Clear","Dry","None",FALSE,FALSE
7813700,2013,"2013-04-08 04:00","Major Arterial",43.667945,-79.37899,"Clear","Wet","None",FALSE,FALSE
7882759,2013,"2013-08-28 04:00","Major Arterial",43.754271,-79.251552,"Clear","Dry","Major",FALSE,FALSE
7851059,2013,"2013-08-13 04:00","Major Arterial",43.832644,-79.267993,"Clear","Dry","Major",TRUE,FALSE
7845041,2013,"2013-07-22 04:00","Major Arterial",43.626245,-79.52879,"Clear","Dry","None",FALSE,FALSE
7790025,2013,"2013-01-16 05:00","Major Arterial",43.708645,-79.39879,"Clear","Dry","Major",FALSE,FALSE
7813701,2013,"2013-04-08 04:00","Major Arterial",43.667945,-79.37899,"Clear","Wet","None",FALSE,FALSE
7883552,2013,"2013-08-29 04:00","Major Arterial",43.736685,-79.248081,"Clear","Dry","None",FALSE,FALSE
7873173,2013,"2013-07-22 04:00","Major Arterial",43.741782,-79.225154,"Clear","Dry","Major",FALSE,FALSE
7790048,2013,"2013-01-16 05:00","Major Arterial",43.667245,-79.44419,"Clear","Dry","Major",FALSE,FALSE
7813702,2013,"2013-04-08 04:00","Major Arterial",43.667945,-79.37899,"Clear","Wet","Major",FALSE,FALSE
7883553,2013,"2013-08-29 04:00","Major Arterial",43.736685,-79.248081,"Clear","Dry","Major",FALSE,FALSE
7817811,2013,"2013-04-10 04:00","Minor Arterial",43.818945,-79.26739,"Rain","Wet","None",FALSE,FALSE
7790049,2013,"2013-01-16 05:00","Major Arterial",43.667245,-79.44419,"Clear","Dry","Minimal",FALSE,FALSE
7817812,2013,"2013-04-10 04:00","Minor Arterial",43.818945,-79.26739,"Rain","Wet","Major",FALSE,FALSE
7790029,2013,"2013-01-16 05:00","Collector",43.688045,-79.40559,"Clear","Dry","None",FALSE,FALSE
7857205,2013,"2013-08-29 04:00","Major Arterial",43.660468,-79.435611,"Clear","Dry","Major",FALSE,FALSE
7790030,2013,"2013-01-16 05:00","Collector",43.688045,-79.40559,"Clear","Dry","Major",FALSE,FALSE
7857416,2013,"2013-08-29 04:00","Major Arterial",43.742278,-79.454852,"Clear","Dry","Major",TRUE,FALSE
7857418,2013,"2013-08-29 04:00","Major Arterial",43.742278,-79.454852,"Clear","Dry","Major",TRUE,FALSE
7857420,2013,"2013-08-29 04:00","Major Arterial",43.742278,-79.454852,"Clear","Dry","None",TRUE,FALSE
7883739,2013,"2013-08-30 04:00","Major Arterial",43.641425,-79.415004,"Clear","Dry","Major",FALSE,FALSE
7883741,2013,"2013-08-30 04:00","Major Arterial",43.641425,-79.415004,"Clear","Dry","Minimal",FALSE,FALSE
7883742,2013,"2013-08-30 04:00","Major Arterial",43.641425,-79.415004,"Clear","Dry","None",FALSE,FALSE
7857844,2013,"2013-08-30 04:00","Major Arterial",43.748545,-79.244487,"Clear","Dry","Minimal",TRUE,FALSE
7857845,2013,"2013-08-30 04:00","Major Arterial",43.748545,-79.244487,"Clear","Dry","Fatal",TRUE,FALSE
7857846,2013,"2013-08-30 04:00","Major Arterial",43.748545,-79.244487,"Clear","Dry","Major",TRUE,FALSE
7857842,2013,"2013-08-30 04:00","Collector",43.711016,-79.252559,"Clear","Dry","Major",FALSE,FALSE
8000104,2014,"2014-08-07 04:00","Major Arterial",43.675994,-79.45193,"Clear","Dry","None",FALSE,FALSE
8000105,2014,"2014-08-07 04:00","Major Arterial",43.675994,-79.45193,"Clear","Dry","Minor",FALSE,FALSE
7893457,2013,"2013-09-29 04:00","Major Arterial",43.735228,-79.279865,"Clear","Dry","Minor",FALSE,FALSE
80203633,2014,"2014-02-25 05:00","Minor Arterial",43.669367,-79.302966,"Clear","Dry","Major",TRUE,FALSE
80000039,2014,"2014-08-07 04:00","Major Arterial",43.675994,-79.45193,"Clear","Dry","Fatal",FALSE,FALSE
7893458,2013,"2013-09-29 04:00","Major Arterial",43.735228,-79.279865,"Clear","Dry","Minor",FALSE,FALSE
7883705,2013,"2013-09-29 04:00","Major Arterial",43.743189,-79.568057,"Clear","Dry","Minimal",FALSE,TRUE
7883706,2013,"2013-09-29 04:00","Major Arterial",43.743189,-79.568057,"Clear","Dry","Minor",FALSE,TRUE
7883707,2013,"2013-09-29 04:00","Major Arterial",43.743189,-79.568057,"Clear","Dry","Major",FALSE,TRUE
7883708,2013,"2013-09-29 04:00","Major Arterial",43.743189,-79.568057,"Clear","Dry","Major",FALSE,TRUE
7869578,2013,"2013-09-30 04:00","Major Arterial",43.686747,-79.595546,"Clear","Wet","Major",FALSE,FALSE
7887927,2013,"2013-10-20 04:00","Major Arterial",43.704264,-79.426135,"Clear","Dry","Major",FALSE,FALSE
7869580,2013,"2013-09-30 04:00","Major Arterial",43.686747,-79.595546,"Clear","Wet","None",FALSE,FALSE
7887167,2013,"2013-09-30 04:00","Major Arterial",43.634032,-79.438045,"Clear","Dry","None",FALSE,FALSE
7887169,2013,"2013-09-30 04:00","Major Arterial",43.634032,-79.438045,"Clear","Dry","Fatal",FALSE,FALSE
7887170,2013,"2013-09-30 04:00","Major Arterial",43.634032,-79.438045,"Clear","Dry","None",FALSE,FALSE
7893361,2013,"2013-09-30 04:00","Major Arterial",43.713069,-79.367221,"Clear","Dry","Major",FALSE,FALSE
7893362,2013,"2013-09-30 04:00","Major Arterial",43.713069,-79.367221,"Clear","Dry","None",FALSE,FALSE
7870079,2013,"2013-10-01 04:00","Minor Arterial",43.667643,-79.342792,"Clear","Dry","None",FALSE,FALSE
7870080,2013,"2013-10-01 04:00","Minor Arterial",43.667643,-79.342792,"Clear","Dry","None",FALSE,FALSE
7870081,2013,"2013-10-01 04:00","Minor Arterial",43.667643,-79.342792,"Clear","Dry","Fatal",FALSE,FALSE
7892935,2013,"2013-10-02 04:00","Major Arterial",43.648146,-79.38219,"Clear","Dry","None",TRUE,FALSE
7892936,2013,"2013-10-02 04:00","Major Arterial",43.648146,-79.38219,"Clear","Dry","None",TRUE,FALSE
7892937,2013,"2013-10-02 04:00","Major Arterial",43.648146,-79.38219,"Clear","Dry","Major",TRUE,FALSE
7892886,2013,"2013-10-03 04:00","Major Arterial",43.733699,-79.342525,"Clear","Dry","None",FALSE,FALSE
7892887,2013,"2013-10-03 04:00","Major Arterial",43.733699,-79.342525,"Clear","Dry","Major",FALSE,FALSE
7870899,2013,"2013-10-03 04:00","Major Arterial",43.717448,-79.299609,"Clear","Dry","None",FALSE,FALSE
7870900,2013,"2013-10-03 04:00","Major Arterial",43.717448,-79.299609,"Clear","Dry","Major",FALSE,FALSE
7889716,2013,"2013-10-05 04:00","Major Arterial",43.776274,-79.468707,"Clear","Dry","Minor",FALSE,FALSE
7889717,2013,"2013-10-05 04:00","Major Arterial",43.776274,-79.468707,"Clear","Dry","Major",FALSE,FALSE
7889718,2013,"2013-10-05 04:00","Major Arterial",43.776274,-79.468707,"Clear","Dry","None",FALSE,FALSE
7871584,2013,"2013-10-05 04:00","Major Arterial",43.771441,-79.455066,"Clear","Dry","None",FALSE,FALSE
7871585,2013,"2013-10-05 04:00","Major Arterial",43.771441,-79.455066,"Clear","Dry","None",FALSE,FALSE
7871586,2013,"2013-10-05 04:00","Major Arterial",43.771441,-79.455066,"Clear","Dry","Fatal",FALSE,FALSE
7888195,2013,"2013-10-07 04:00","Major Arterial",43.673678,-79.41183,"Rain","Wet","Major",FALSE,FALSE
80206575,2014,"2014-04-09 04:00","Major Arterial",43.714595,-79.359813,"Clear","Dry","None",TRUE,FALSE
7888197,2013,"2013-10-07 04:00","Major Arterial",43.673678,-79.41183,"Rain","Wet","Minor",FALSE,FALSE
7888496,2013,"2013-10-07 04:00","Minor Arterial",43.657805,-79.388194,"Clear","Wet","None",FALSE,FALSE
7888497,2013,"2013-10-07 04:00","Minor Arterial",43.657805,-79.388194,"Clear","Wet","Major",FALSE,FALSE
80165283,2014,"2014-06-24 04:00","Minor Arterial",43.767054,-79.415736,"Rain","Wet","None",FALSE,FALSE
7877869,2013,"2013-10-08 04:00","Major Arterial",43.718432,-79.304561,"Clear","Dry","Major",FALSE,FALSE
7877871,2013,"2013-10-08 04:00","Major Arterial",43.718432,-79.304561,"Clear","Dry","None",FALSE,FALSE
7877872,2013,"2013-10-08 04:00","Major Arterial",43.718432,-79.304561,"Clear","Dry","None",FALSE,FALSE
7889356,2013,"2013-10-08 04:00","Major Arterial",43.76184,-79.215831,"Clear","Dry","None",FALSE,FALSE
7889357,2013,"2013-10-08 04:00","Major Arterial",43.76184,-79.215831,"Clear","Dry","Major",FALSE,FALSE
80148476,2014,"2014-01-17 05:00","Major Arterial",43.669467,-79.492801,"Clear","Dry","None",FALSE,FALSE
7857843,2013,"2013-08-30 04:00","Collector",43.711016,-79.252559,"Clear","Dry","None",FALSE,FALSE
7872822,2013,"2013-10-08 04:00","Major Arterial",43.716929,-79.413463,"Clear","Dry","None",FALSE,FALSE
7872824,2013,"2013-10-08 04:00","Major Arterial",43.716929,-79.413463,"Clear","Dry","None",FALSE,FALSE
7872825,2013,"2013-10-08 04:00","Major Arterial",43.716929,-79.413463,"Clear","Dry","Minor",FALSE,FALSE
7872826,2013,"2013-10-08 04:00","Major Arterial",43.716929,-79.413463,"Clear","Dry","Major",FALSE,FALSE
7875611,2013,"2013-10-08 04:00","Major Arterial",43.824481,-79.303623,"Clear","Dry","None",FALSE,FALSE
7875612,2013,"2013-10-08 04:00","Major Arterial",43.824481,-79.303623,"Clear","Dry","None",FALSE,FALSE
7875613,2013,"2013-10-08 04:00","Major Arterial",43.824481,-79.303623,"Clear","Dry","Fatal",FALSE,FALSE
7873218,2013,"2013-10-09 04:00","Major Arterial",43.743098,-79.494228,"Clear","Dry","Minor",TRUE,FALSE
7873219,2013,"2013-10-09 04:00","Major Arterial",43.743098,-79.494228,"Clear","Dry","Major",TRUE,FALSE
80145207,2013,"2013-11-19 05:00","Major Arterial",43.719775,-79.300586,"Clear","Dry","Major",FALSE,FALSE
80000029,2014,"2014-05-21 04:00","Major Arterial",43.699229,-79.587123,"Clear","Dry","Fatal",FALSE,FALSE
7893579,2013,"2013-10-09 04:00","Minor Arterial",43.674498,-79.432582,"Clear","Dry","None",FALSE,FALSE
7893580,2013,"2013-10-09 04:00","Minor Arterial",43.674498,-79.432582,"Clear","Dry","Major",FALSE,FALSE
7889861,2013,"2013-10-09 04:00","Collector",43.692603,-79.302364,"Clear","Dry","None",FALSE,FALSE
7889862,2013,"2013-10-09 04:00","Collector",43.692603,-79.302364,"Clear","Dry","None",FALSE,FALSE
7889863,2013,"2013-10-09 04:00","Collector",43.692603,-79.302364,"Clear","Dry","None",FALSE,FALSE
7889864,2013,"2013-10-09 04:00","Collector",43.692603,-79.302364,"Clear","Dry","Major",FALSE,FALSE
80143679,2013,"2013-10-10 04:00","Major Arterial",43.757044,-79.34135,"Rain","Dry","Major",FALSE,FALSE
80143680,2013,"2013-10-10 04:00","Major Arterial",43.757044,-79.34135,"Rain","Dry","Minor",FALSE,FALSE
7873940,2013,"2013-10-10 04:00","Major Arterial",43.652556,-79.432552,"Clear","Dry","None",FALSE,FALSE
7873941,2013,"2013-10-10 04:00","Major Arterial",43.652556,-79.432552,"Clear","Dry","Major",FALSE,FALSE
7890604,2013,"2013-10-11 04:00","Major Arterial",43.683932,-79.32088,"Clear","Dry","None",FALSE,FALSE
7890605,2013,"2013-10-11 04:00","Major Arterial",43.683932,-79.32088,"Clear","Dry","Major",FALSE,FALSE
7890306,2013,"2013-10-11 04:00","Local",43.67919,-79.47034,"Clear","Dry","None",FALSE,FALSE
7890307,2013,"2013-10-11 04:00","Local",43.67919,-79.47034,"Clear","Dry","Major",FALSE,FALSE
7890500,2013,"2013-10-11 04:00","Major Arterial",43.773719,-79.353313,"Clear","Dry","None",FALSE,FALSE
7890501,2013,"2013-10-11 04:00","Major Arterial",43.773719,-79.353313,"Clear","Dry","Major",FALSE,FALSE
7874534,2013,"2013-10-11 04:00","Major Arterial",43.686984,-79.48952,"Clear","Dry","None",FALSE,FALSE
7895722,2013,"2013-10-11 04:00","Major Arterial",43.686984,-79.48952,"Clear","Dry","Major",FALSE,FALSE
7874702,2013,"2013-10-12 04:00","Local",43.699385,-79.386318,"Clear","Dry","None",FALSE,FALSE
7874703,2013,"2013-10-12 04:00","Local",43.699385,-79.386318,"Clear","Dry","Major",FALSE,FALSE
7891756,2013,"2013-10-13 04:00","Major Arterial",43.743838,-79.490878,"Rain","Wet","Major",FALSE,FALSE
7891757,2013,"2013-10-13 04:00","Major Arterial",43.743838,-79.490878,"Rain","Wet","Major",FALSE,FALSE
7891758,2013,"2013-10-13 04:00","Major Arterial",43.743838,-79.490878,"Rain","Wet","Major",FALSE,FALSE
7891759,2013,"2013-10-13 04:00","Major Arterial",43.743838,-79.490878,"Rain","Wet","Major",FALSE,FALSE
7891760,2013,"2013-10-13 04:00","Major Arterial",43.743838,-79.490878,"Rain","Wet","Major",FALSE,FALSE
7893609,2013,"2013-10-14 04:00","Major Arterial",43.760314,-79.222965,"Clear","Dry","None",FALSE,TRUE
7893610,2013,"2013-10-14 04:00","Major Arterial",43.760314,-79.222965,"Clear","Dry","Major",FALSE,TRUE
7893611,2013,"2013-10-14 04:00","Major Arterial",43.760314,-79.222965,"Clear","Dry","Major",FALSE,TRUE
7885926,2013,"2013-10-15 04:00","Major Arterial",43.734305,-79.29021,"Clear","Dry","Minor",FALSE,FALSE
7885927,2013,"2013-10-15 04:00","Major Arterial",43.734305,-79.29021,"Clear","Dry","None",FALSE,FALSE
7885928,2013,"2013-10-15 04:00","Major Arterial",43.734305,-79.29021,"Clear","Dry","Major",FALSE,FALSE
7876121,2013,"2013-10-16 04:00","Major Arterial",43.652507,-79.397853,"Clear","Wet","None",FALSE,FALSE
7876122,2013,"2013-10-16 04:00","Major Arterial",43.652507,-79.397853,"Clear","Wet","Fatal",FALSE,FALSE
7876123,2013,"2013-10-16 04:00","Major Arterial",43.652507,-79.397853,"Clear","Wet","None",FALSE,FALSE
7877497,2013,"2013-10-20 04:00","Major Arterial",43.731745,-79.267787,"Clear","Dry","None",FALSE,TRUE
7877499,2013,"2013-10-20 04:00","Major Arterial",43.731745,-79.267787,"Clear","Dry","Fatal",FALSE,TRUE
7857848,2013,"2013-08-30 04:00","Major Arterial",43.774165,-79.295017,"Rain","Wet","None",FALSE,FALSE
8000006,2014,"2014-02-26 05:00","Major Arterial",43.75495,-79.350871,"Clear","Dry","Minimal",FALSE,FALSE
80170331,2014,"2014-08-09 04:00","Major Arterial",43.758174,-79.233073,"Clear","Dry","None",FALSE,FALSE
80148477,2014,"2014-01-17 05:00","Major Arterial",43.669467,-79.492801,"Clear","Dry","Minor",FALSE,FALSE
